207.938, -84.852, -389.533,  0.000
207.007, -84.845, -389.593,  0.000
205.301, -84.839, -389.683,  0.001
202.776, -84.832, -389.750,  0.001
198.777, -84.819, -389.698,  0.002
194.565, -84.799, -389.559,  0.003
189.464, -84.777, -389.519,  0.004
183.770, -84.759, -389.747,  0.005
177.362, -84.739, -390.154,  0.006
170.410, -84.709, -390.697,  0.008
163.078, -84.673, -391.344,  0.009
155.200, -84.617, -392.122,  0.011
146.740, -84.567, -393.028,  0.013
137.637, -84.509, -394.073,  0.014
127.911, -84.450, -395.275,  0.016
117.580, -84.384, -396.640,  0.019
106.660, -84.321, -398.155,  0.021
95.060, -84.254, -399.824,  0.023
82.895, -84.137, -401.626,  0.026
69.830, -84.042, -403.608,  0.029
55.243, -83.945, -405.849,  0.032
39.851, -83.844, -408.175,  0.035
23.047, -83.747, -410.619,  0.038
8.005, -83.664, -412.729,  0.041
-7.502, -83.570, -414.815,  0.045
-23.190, -83.483, -416.772,  0.048
-41.344, -83.381, -418.848,  0.052
-62.250, -83.230, -421.335,  0.056
-84.881, -83.046, -423.825,  0.061
-106.482, -82.883, -425.589,  0.065
-134.201, -82.710, -426.501,  0.071
-161.678, -82.619, -425.706,  0.076
-181.630, -82.545, -424.469,  0.081
-203.479, -82.508, -422.642,  0.085
-225.184, -82.501, -420.387,  0.090
-245.351, -82.486, -418.062,  0.094
-266.459, -82.477, -415.482,  0.098
-288.035, -82.474, -412.693,  0.103
-312.257, -82.490, -409.358,  0.108
-333.776, -82.483, -406.128,  0.112
-353.922, -82.509, -402.867,  0.116
-371.987, -82.492, -399.684,  0.120
-388.687, -82.473, -396.531,  0.124
-404.148, -82.468, -393.445,  0.127
-417.859, -82.473, -390.552,  0.130
-430.291, -82.464, -387.516,  0.132
-440.502, -82.450, -384.336,  0.134
-453.610, -82.457, -378.533,  0.137
-466.032, -82.475, -370.456,  0.140
-474.769, -82.495, -362.461,  0.143
-480.911, -82.504, -354.356,  0.145
-485.854, -82.452, -344.971,  0.147
-490.205, -82.460, -333.810,  0.150
-494.752, -82.493, -322.218,  0.152
-501.374, -82.474, -309.292,  0.155
-510.685, -82.449, -297.662,  0.158
-520.873, -82.369, -289.556,  0.161
-530.308, -82.284, -283.754,  0.163
-539.844, -82.205, -278.783,  0.165
-550.517, -82.115, -273.842,  0.168
-561.349, -82.030, -268.693,  0.170
-573.323, -81.929, -262.172,  0.173
-585.478, -81.871, -254.265,  0.176
-596.573, -81.820, -245.467,  0.179
-607.427, -81.772, -234.949,  0.182
-616.501, -81.725, -223.862,  0.185
-624.051, -81.638, -212.388,  0.188
-630.626, -81.556, -200.425,  0.191
-636.593, -81.539, -188.037,  0.193
-642.485, -81.519, -174.522,  0.196
-648.405, -81.477, -158.988,  0.200
-653.352, -81.434, -144.185,  0.203
-658.638, -81.378, -128.545,  0.206
-664.000, -81.319, -112.995,  0.210
-669.446, -81.276, -97.291,  0.213
-675.811, -81.221, -79.389,  0.217
-682.467, -81.159, -61.524,  0.221
-690.605, -81.104, -40.502,  0.226
-697.341, -81.064, -22.941,  0.230
-703.832, -81.024, -5.561,  0.233
-710.786, -80.983, 13.471,  0.238
-717.514, -80.949, 32.110,  0.242
-724.619, -80.901, 51.744,  0.246
-731.325, -80.839, 70.122,  0.250
-738.015, -80.793, 88.406,  0.254
-744.192, -80.745, 105.724,  0.258
-749.414, -80.686, 122.039,  0.261
-753.490, -80.641, 137.917,  0.265
-755.906, -80.617, 151.689,  0.268
-757.004, -80.559, 164.453,  0.270
-757.162, -80.468, 177.139,  0.273
-756.210, -80.408, 189.630,  0.275
-754.108, -80.313, 201.829,  0.278
-751.458, -80.214, 213.822,  0.280
-749.278, -80.130, 225.166,  0.283
-748.032, -80.029, 240.332,  0.286
-749.443, -79.918, 255.027,  0.289
-754.229, -79.778, 269.681,  0.292
-759.955, -79.657, 278.975,  0.294
-767.505, -79.518, 288.767,  0.297
-776.325, -79.359, 298.736,  0.300
-787.654, -79.226, 309.345,  0.303
-796.599, -79.117, 316.827,  0.305
-806.391, -79.022, 324.480,  0.308
-816.629, -78.869, 332.221,  0.310
-827.481, -78.671, 340.324,  0.313
-838.982, -78.431, 348.808,  0.316
-850.919, -78.163, 357.625,  0.319
-863.304, -77.803, 367.012,  0.322
-875.106, -77.392, 376.424,  0.325
-886.893, -76.905, 386.419,  0.329
-897.258, -76.432, 395.567,  0.331
-906.078, -76.020, 403.556,  0.334
-914.286, -75.624, 411.368,  0.336
-921.146, -75.297, 418.778,  0.338
-926.571, -74.981, 426.108,  0.340
-930.286, -74.739, 433.104,  0.342
-932.733, -74.496, 440.498,  0.343
-934.022, -74.207, 448.345,  0.345
-933.935, -73.901, 455.562,  0.347
-932.588, -73.569, 462.812,  0.348
-930.001, -73.223, 469.374,  0.350
-926.259, -72.867, 475.089,  0.351
-921.769, -72.533, 479.772,  0.352
-916.328, -72.174, 483.941,  0.354
-910.082, -71.782, 487.421,  0.355
-903.236, -71.415, 490.028,  0.357
-895.734, -70.989, 491.534,  0.358
-886.881, -70.547, 491.852,  0.360
-878.515, -70.193, 490.947,  0.362
-870.479, -69.860, 489.459,  0.364
-861.944, -69.511, 487.727,  0.365
-852.943, -69.122, 485.824,  0.367
-843.603, -68.736, 483.822,  0.369
-833.691, -68.285, 481.716,  0.371
-822.825, -67.800, 479.425,  0.374
-811.164, -67.302, 476.987,  0.376
-799.141, -66.770, 474.496,  0.379
-786.919, -66.254, 471.994,  0.381
-774.395, -65.765, 469.449,  0.384
-761.790, -65.345, 466.897,  0.386
